sample-21270|pəncərənin dəmir şəbəkəsini qırdım, damdan enərək buraya gəldim.|Hello there
sample-21271|i̇ndi mən öz otağıma gedirəm, siz isə simplisiya bacını buraya çağırın!|Hello there
sample-21272|o, yəqin, zavallı qadının cənazəsi yanındadır.|Hello there
sample-21273|qoca qarı dərhal onun əmrinə itaət etdi.|Hello there
sample-21274|o, qarıya bir söz demədisə də, bu qarının onu özündən daha yaxşı qoruyacağına əmin idi.|Hello there
sample-21275|jan valjanın darvazanı açmadan həyətə necə girə bildiyi məlum olmadı.|Hello there
sample-21276|onun yanında ikinci bir açarı olurdu ki, bununla o yan qapını açardı, lakin üstünü axtardıqları zaman bu açarı ondan almalı idilər.|Hello there
sample-21277|məsələnin bu cəhətini kimsə izah edə bilmədi.|Hello there
sample-21278|o, otağına gedən pilləkənlə yuxarıya qalxdı.|Hello there
sample-21279|o, otağa göz gəzdirdi, masaya, stula, üç gündən bəri əl dəyilməmiş çarpayıya baxdı.|Hello there
sample-21280|üç gün bundan əvvəl əmələ gətirmiş olduğu intizamsızlıqdan bir əsər belə görmədi.|Hello there
sample-21281|―ağacımın hər iki ucluğu və balaca jervedən oğurlamış olduğum qırx suluq pul bunlardır, bu xüsusda mən məhkəmədə danışmışdım.|Hello there
sample-21282|i̇çəriyə girən adamın gözlərinə dərhal çarpsın deyə, dəmir parçalarını və gümüş pulu kağızın üstünə qoydu.|Hello there
sample-21283|sonra şkafdan köhnə köynəyini çıxarıb cırdı, ondan bir neçə parça düzəltdi, gümüş şamdanları bunlara bükdü.|Hello there
sample-21284|bütün bu işləri tələsmədən və sakit bir halda görürdü.|Hello there
sample-21285|yepiskopun şamdanlarını bağlarkən, ağzına bir tikə qara çörək atıb çeynəyirdi.|Hello there
sample-21286|bu çörəyi, ehtimal ki, qaçanda həbsxanadan götürmüşdü.|Hello there
sample-21287|bunun həbsxana çörəyi olduğu bir az sonra axtarış zamanı döşəmədəki qırıntılardan məlum olmuşdu.|Hello there
sample-21288|otağın qapısı yavaşcadan iki dəfə döyüldü.|Hello there
sample-21289|o:|Hello there
sample-21290|simplisiya bacı girdi.|Hello there
sample-21291|qadının solğun üzündə göz yaşları görünürdü.|Hello there
sample-21292|əlində tutduğu şam titrəyirdi.|Hello there
sample-21293|taleyin amansız zərbələrində bir xüsusiyyət var:|Hello there
sample-21294|biz nə qədər kamil və ya nə qədər bərk ürəkli olsaq da, bu zərbələr yenə də mənliyimizin dərinliklərindən insan təbiətini zahirə çıxarır.|Hello there
sample-21295|bugünkü sarsıntılar rahibəni yenə qadına çevirmişdi.|Hello there
sample-21296|simplisiya bacı bütün günü ağlamışdı və indi bütün bədəni titrəyirdi.|Hello there
sample-21297|jan valjan kağız üzərində bir neçə sətir yazıb simplisiya bacıya verərək:|Hello there
sample-21298|bacı, dedi, bu kağızı bizim keşişə verərsiniz.|Hello there
sample-21299|kağız açıq idi.|Hello there
sample-21300|qadın ona ötəri nəzər saldı.|Hello there
sample-21301|jan valjan:|Hello there
sample-21302|oxuya bilərsiniz!|Hello there
sample-21303|dedi.|Hello there
sample-21304|qadın oxudu:|Hello there
sample-21305|―cənab keşiş, rica edirəm ki, burada qoyduğum şeylərə sərəncam çəkəsiniz.|Hello there
sample-21306|xahiş edirəm, mənim işimlə əlaqədar olan məhkəmə xərclərini ödəyəsiniz və bu gün vəfat edən qadını dəfn edəsiniz.|Hello there
sample-21307|qalan pul yoxsullara paylanmalıdır.|Hello there
sample-21308|qadın bir söz demək istədi, lakin həyəcanlı olduğundan əvvəlcə danışa bilmədi.|Hello there
sample-21309|nəhayət, özünü toplayaraq:|Hello there
sample-21310|cənab mer bir daha o zavallı qadını görmək istəmirmi?|Hello there
sample-21311|dedi.|Hello there
sample-21312|yox, deyə, o cavab verdi, məni axtarırlar, məni onun otağında həbs edə bilərlər, bu da ölünün rahatlığını pozar.|Hello there
sample-21313|jan valjan bu sözləri deyib qurtarmamışdı ki, pilləkəndə böyük bir gurultu qopdu.|Hello there
sample-21314|bir neçə adamın ağır addımları eşidildi, qapıçı qadın kəskin bir səslə çığırdı:|Hello there
sample-21315|bir kişi səsi ona cavab verərək:|Hello there
sample-21316|lakin otaqda işıq var, dedi.|Hello there
sample-21317|onlar javerin səsini tanıdılar.|Hello there
sample-21318|otağın quruluşu elə idi ki, qapı açılanda bucağı örtürdü.|Hello there
sample-21319|jan valjan şamı söndürüb bu bucaqda dayandı.|Hello there
sample-21320|simplisiya bacı masanın yanında diz çökdü.|Hello there
sample-21321|qapı açıldı.|Hello there
sample-21322|javer girdi.|Hello there
sample-21323|qapıçı qadın onları nəyə isə inandırmağa çalışırdı.|Hello there
sample-21324|rahibə gözlərini qaldırmırdı.|Hello there
sample-21325|o, ibadət edirdi.|Hello there
sample-21326|onun buxarı üstünə qoyduğu şam yanırdı.|Hello there
sample-21327|javer rahibəni gördü və çaşqın halda qapıda dayandı.|Hello there
sample-21328|biz xatırlamalıyıq ki, javerin mahiyyəti, əsası, onun ən təbii xassəsi hər bir hakimiyyətə qarşı dərin bir hörmət bəsləməkdən ibarət idi.|Hello there
sample-21329|o, bütöv xasiyyətli adam idi.|Hello there
sample-21330|heç bir etiraza və məhdudluğa yol verməzdi.|Hello there
sample-21331|onun nəzərində keşiş yalnız bir ruh, rahibə isə günahsız bir məxluq idi.|Hello there
sample-21332|onlar qalın bir divar arxasında yaşayan ruhlar idi və bu divarın yeganə qapısı ancaq bizim günahlarla dolu dünyamıza həqiqəti buraxmaq üçün açılırdı.|Hello there
sample-21333|rahibəni görəndə javer ixtiyarsız geri çəkildi.|Hello there
sample-21334|lakin onda başqa bir qüvvə vardı ki, o da vəzifə hissi idi.|Hello there
sample-21335|bu hiss ona irəli getməyi əmr edirdi.|Hello there
sample-21336|o getməməyə və rahibəyə sual verməyə cəsarət etdi.|Hello there
sample-21337|simplisiya bacı ömründə heç yalan danışmazdı.|Hello there
sample-21338|javer bunu bilirdi və məhz buna görə ona xüsusi bir hörmət bəsləyirdi.|Hello there
sample-21339|bacı, dedi otaqda yalqızsınızmı?|Hello there
sample-21340|bu müdhiş bir dəqiqə idi, yazıq qapıçı qadın bihuş olmaq dərəcəsinə gəlmişdi.|Hello there
sample-21341|rahibə gözlərini qaldıraraq dedi:|Hello there
sample-21342|bəli.|Hello there
sample-21343|javer sözünə davam edərək:|Hello there
sample-21344|çox israr etdiyim üçün bağışlayın, demək, siz burada bu gün axşam bir adam görməmisiniz?|Hello there
sample-21345|o adam qaçıb, biz onu axtarırıq.|Hello there
sample-21346|siz jan valjan adlı adamı görmədinizmi?|Hello there
sample-21347|rahibə cavab verdi:|Hello there
sample-21348|yox.|Hello there
sample-21349|o, yalan dedi.|Hello there
sample-21350|i̇ki dəfə dalbadal, tərəddüd etmədən, özünü qurban verən adam kimi sürətlə yalan demişdi.|Hello there
sample-21351|javer:|Hello there
sample-21352|bağışlayın, dedi və hörmətlə təzim edərək otaqdan çıxdı.|Hello there
sample-21353|ey müqəddəs qız!|Hello there
sample-21354|sənin bu yalanını behiştdə bağışlarlar!|Hello there
sample-21355|bu adam jan valjan idi.|Hello there
sample-21356|yolda ona rast gələn iki arabaçı onun əlində bir boğça apardığını və özünün də köynək geymiş olduğunu söyləyirdilər.|Hello there
sample-21357|bu köynəyi o haradan almışdı?|Hello there
sample-21358|məlum deyildi.|Hello there
sample-21359|lakin bir neçə gün bundan qabaq xəstəxanada qoca bir fəhlə ölmüşdü, bu fəhlənin yalnız bir köynəyi qalmışdı.|Hello there
sample-21360|bəlkə də, bu həmin köynək idi?|Hello there
sample-21361|hamımızın ümumi bir anamız vardır ki, o da qara torpaqdır.|Hello there
sample-21362|fantinanı həmin anaya qaytardılar.|Hello there
sample-21363|hər halda, bu məsələ kimə aid idi?|Hello there
sample-21364|bax, buna görə də keşiş fantinanın dəfn işini sadələşdirmiş və ən zəruri olan bir şeylə, yəni ümumi bir qəbirlə kifayətlənmişdi.|Hello there
sample-21365|beləliklə, fantinanı qəbiristanlığın hər kəsə məxsus olan və heç kəsə məxsus olmayan bir guşəsində basdırdılar.|Hello there
sample-21366|burada, adətən, pulsuz dəfn edirlər və burada yoxsullardan bir iz belə qalmır.|Hello there
sample-21367|xoşbəxtlikdən, insan ruhunun harada olduğunu allah yaxşı bilir.|Hello there
sample-21368|fantinanı kimin olduğu məlum olmayan sümüklərin arasında basdırdılar, o burada məzar zülmətinə çökdü, onun külü başqalarının külünə qarışdı.|Hello there
sample-21369|onu ümumi məzara atdılar.|Hello there
sample-21370|fantinanın məzarı da onun yatağı kimi idi.|Hello there
sample-21371|bi̇ri̇nci̇ fəsi̇l.|Hello there
sample-21372|nivel yolunda nələrə təsadüf etmək olar.|Hello there
sample-21373|bu əhvalatı nağıl edən yolçu keçən il, yəni 1866-cı ilin günəşli bir yaz səhərində niveldən gələrək, la-kulpə doğru gedirdi.|bu əhvalatı nağıl edən yolçu keçən il, yəni min səkkiz yüz altmış altıncı ilin günəşli bir yaz səhərində niveldən gələrək, la-kulpə doğru gedirdi.
sample-21374|o, ətrafında ağaclar əkilmiş və nəhəng dalğalar kimi gah enərək, gah da qalxaraq təpələrin üzəri ilə gedən şose ilə piyada yeriyirdi.|Hello there
sample-21375|o, lilua və buasenyer-i̇saakı keçdi.|Hello there
sample-21376|qərbdə brenl-allönün üzü aşağı çevrilmiş vazaya bənzəyən şiferli zəng  qülləsi görünürdü.|Hello there
sample-21377|eşabonun xüsusi mehmanxanası lövhəsi asılmış meyxana artıq arxada qalmışdı.|Hello there
sample-21378|bir çərək lyö daha getdikdən sonra, yolçu kiçik bir dərəyə endi, şose yolunun tağı altından bu dərəyə çay axırdı.|Hello there
sample-21379|karvansaranın arxasında, içində bir dəstə ördək çimən gölməçənin yanında kolluğa tərəf çox pis döşənmiş bir yol gedirdi.|Hello there
sample-21380|yolçu da bu yol tərəfə yönəldi.|Hello there
sample-21381|darvaza üzərində eyni üslubda tikilmiş bina yüksəlirdi.|Hello there
sample-21382|fasada perpendikulyar olan divar lap darvazaya yaxınlaşır, düzbucaq təşkil edirdi.|Hello there
sample-21383|darvazanın qabağındakı talada torpağa batmış üç malanın dişləri arasında cürbəcür bahar çiçəkləri bitmişdi.|Hello there
sample-21384|darvaza bağlı idi.|Hello there
sample-21385|o, iki köhnə tayla bağlanırdı və üstündən pas basmış bir çəkic asılmışdı.|Hello there
sample-21386|aşiq olduğu görünən cəsur, balaca bir quşcuğaz geniş budaqlı bir ağacın yarpaqları arasında şən-şən ötürdü.|Hello there
sample-21387|yolçu əyildi və aşağıda, darvazanın sağ dayaq daşının sol tərəfində kürənin içinə bənzəyən xeyli geniş dəyirmi bir çökək gördü.|Hello there
sample-21388|bu anda darvaza açıldı və bir kəndli qadın çıxdı.|Hello there
sample-21389|o, yolçunu görərək onun nəyə baxdığını dərhal anladı və:|Hello there
sample-21390|buraya fransız mərmisi dəymişdir, dedi.|Hello there
sample-21391|bir qədər yuxarıda isə, qapıda mismarın yanındakı deşik çarpana izidir, lakin o, ağacı deşib keçə bilməmişdir.|Hello there
sample-21392|yolçu soruşdu:|Hello there
sample-21393|bu yerin adı nədir?|Hello there
sample-21394|kəndli qadın cavab verdi:|Hello there
sample-21395|huqomon.|Hello there
sample-21396|yolçu başını qaldırdı, bir neçə addım atdı və çəpərdən o yana baxdı.|Hello there
sample-21397|üfüqdə ağaclar arasından bir təpə və bu təpənin də üzərində uzaqdan şirə bənzəyən bir şey görünürdü.|Hello there
sample-21398|yolçu vaterloo yanındakı döyüş meydanında idi.|Hello there
sample-21399|onuncu fəsi̇l.|Hello there
sample-21400|mon-sen-jan platosu.|Hello there
sample-21401|yarğanın mövcud olduğu aydın olan kimi batareyanın da mövcud olduğu aydın oldu.|Hello there
sample-21402|altmış top və on üç kare kirasirlərə tuşlama atəş açdılar.|Hello there
sample-21403|qorxmaz general delor ingilis batareyasına hərbi salyut verdi.|Hello there
sample-21404|i̇ngilislərin bütün atlı artilleriyası çaparaq öz karelərinə qayıtdılar.|Hello there
sample-21405|kirasirlər bir an belə dayanmadılar.|Hello there
sample-21406|xəndək fəlakəti onların sıralarını azaltsa da, cəsarətlərini poza bilməmişdi.|Hello there
sample-21407|onlar sayca azalarkən şücaətləri daha da artan insanlardan idi.|Hello there
sample-21408|fəlakətə düşən ancaq vatye kolonnası idi.|Hello there
sample-21409|delorun kolonnasına gəlincə, sanki, tələ qurulduğunu duymuş olan ney ona sol tərəfdən getməyi tapşırdığından, salamat gəlib çatdı.|Hello there
sample-21410|kirasirlər ingilis karelərinə hücuma keçdilər.|Hello there
sample-21411|onlar atların cilovlarını buraxıb, qılıncları dişlərində, tapançaları əllərində çapa-çapa gəlirdilər.|Hello there
sample-21412|bu hücum belə bir hücum idi.|Hello there
sample-21413|vuruşmalarda elə dəqiqələr olur ki, insanın qəlbi sərtləşir, insan daş bir heykələ dönür və o zaman bütün bu canlı kütlə qranitə çevrilir.|Hello there
sample-21414|i̇ngilis batalyonları bu dəhşətli hücum qarşısında heç sarsılmadılar.|Hello there
sample-21415|o zaman dəhşətli bir şey başlandı.|Hello there
sample-21416|i̇ngilis kareləri bütün cəbhə boyu birdən-birə hücuma məruz qalmışdılar.|Hello there
sample-21417|qızğın bir tufan onların başı üstünü almışdı.|Hello there
sample-21418|lakin bu möhkəm piyadalar sarsılmadı.|Hello there
sample-21419|birinci sıra dizi üstünə çökərək, kirasirləri süngü ilə qarşıladı.|Hello there
sample-21420|i̇kinci sıra isə onları atəşə tutdu.|Hello there
sample-21421|i̇kinci sıranın topçuları topları doldururdu.|Hello there
sample-21422|kare cəbhəsi aralanır, çarpana atəşinin həmləsinə yol açır, sonra yenə qovuşurdu.|Hello there
sample-21423|kirasirlər onlara yeni həmlə ilə cavab verirdilər.|Hello there
sample-21424|nəhəng atlar şahə qalxır, kare sıralarının üstündən sıçrayıb keçir, süngülərin üstündən tullanır.|Hello there
sample-21425|nəhəng bir şey kimi bu dörd canlı divar arasına düşürdülər.|Hello there
sample-21426|mərmilər kirasirlərin sıralarını, kirasirlər isə karelərin sıralarını yarırdı.|Hello there
sample-21427|bütöv sıralar atların ayaqları altında qalaraq məhv olurdu.|Hello there
sample-21428|süngülər kentavrların qarınlarını yırtırdı.|Hello there
sample-21429|bəlkə də, heç bir zaman başqa vuruşmalarda təsadüf edilməyən eybəcər yaraların səbəbləri də budur.|Hello there
sample-21430|sanki, bu qudurmuş süvarilərin gəmirməkdə olduğu karelər qısalır, lakin geri çəkilmirdi.|Hello there
sample-21431|onların çarpana ehtiyatları tükənməz olduğundan, hücum edənlər kütləsinin içərisində partlayışlar bir-birini təqib edirdi.|Hello there
sample-21432|bu vuruşmanın dəhşətli bir mənzərəsi vardı!|Hello there
sample-21433|karelər artıq batalyon deyildi, onlar kraterlərə çevrilmişdi, artıq kirasirlər süvari qoşun deyil, bir tufan idi.|Hello there
sample-21434|hər bir kare qara bulud hücumuna məruz qalan bir vulkana dönmüşdü; lava seli ildırımla vuruşurdu.|Hello there
sample-21435|sol ucdakı kare, hər iki tərəfdən müdafiəsiz olduğu və ən çox təhlükəyə məruz qaldığı üçün elə birinci toqquşmada büsbütün məhv edilmiş kimi idi.|Hello there
sample-21436|bu kare 75-ci şotland dağlıları polkundan ibarət idi.|bu kare yetmiş beşinci şotland dağlıları polkundan ibarət idi.
sample-21437|arqosu xatırlayan qreklər kimi şotlandiyalılar da ben lotianı düşünərək can verirdilər.|Hello there
sample-21438|zurna ilə birlikdə onu tutan əli kəsmiş olan kirasir qılıncı, xanəndəni öldürməklə nəğməni susdurmuşdu.|Hello there
sample-21439|bu əsnada bir neçə hannover batalyonu geri çəkildi.|Hello there
sample-21440|vellinqton bunu görcək, öz süvarilərini xatırladı.|Hello there
sample-21441|əgər napoleon da elə bu dəqiqədə öz piyadasını yada salmış olsaydı, vuruşmada qalibiyyət qazana bilərdi.|Hello there
sample-21442|piyada qoşununu yaddan çıxarması napoleonun ən böyük və fəlakətli bir səhvi olmuşdur.|Hello there
sample-21443|hücum edənlər birdən-birə hücum olunanlara çevrildilər.|Hello there
sample-21444|i̇ngilis süvariləri kirasirlərin arxasınca keçdi.|Hello there
sample-21445|qabaqda kare, arxada sommerset; sommerset min dörd yüz qvardiya draqunu demək idi.|Hello there
sample-21446|lakin onlar üçün bunun nə fərqi ola bilərdi.|Hello there
sample-21447|onlar ki bir tufan, bir qasırğa olmuşdular.|Hello there
sample-21448|onların şücaəti bütün imkan hədlərini aşmışdı.|Hello there
sample-21449|bundan başqa, onların arxasında arası kəsilmədən toplar guruldayırdı.|Hello there
sample-21450|bu insanlar yalnız belə bir şəraitdə arxadan yaralana bilərdilər.|Hello there
sample-21451|sol kürəyi deşilmiş bu kiraslardan biri vaterloo muzeyinin kolleksiyalarında mühafizə olunur.|Hello there
sample-21452|bu cür fransızlara qarşı yalnız bu cür ingilislər davam gətirə bilərdi.|Hello there
sample-21453|karelər hələ müqavimət göstərirdi.|Hello there
sample-21454|onlar on iki hücuma tab gətirdilər.|Hello there
sample-21455|neyin altında dörd at öldürülmüşdü.|Hello there
sample-21456|vuruşma iki saat davam etdi.|Hello there
sample-21457|i̇ngilis qoşunları çox didişdirilmişdi.|Hello there
sample-21458|şübhəsiz, kirasirlər elə ilk hücumda yarğan yolundakı fəlakətlə zəifləməmiş olsaydılar, mərkəzi dağıdaraq qələbə qazanmış olardılar.|Hello there
sample-21459|bu xariqüladə süvarilər talavera və badaxos vuruşmalarını görən klintonu heyrət içində buraxmışdı.|Hello there
sample-21460|dörddə üç payı məğlub edilmiş vellinqton, yavaş səslə ―mərhəba!|Hello there
sample-21461|vellinqtonun vəziyyəti ağırlaşmışdı.|Hello there
sample-21462|bu dəhşətli vuruşma iki qəzəbli yaralı əsgərin döyüşünə bənzəyirdi:|Hello there
sample-21463|hər ikisi qanı axa-axa həm hücum edir, həm də özünü müdafiə edirdi.|Hello there
sample-21464|birinci kim yıxılacaq, kim məğlub olacaqdı?|Hello there
sample-21465|platodakı mübarizə davam edirdi.|Hello there
sample-21466|kirasirlər haraya kimi çatmışdılar?|Hello there
sample-21467|bunu heç kəs təyin edə bilməzdi.|Hello there
sample-21468|bu atlı ingilis xətlərini yarıb keçə bilmişdi.|Hello there
sample-21469|bu ölünü götürənlərdən birisi indi belə mon-sen-janda yaşayır.|Hello there
sample-21470|adı deqazdır.|Hello there
sample-21471|o zaman onun on səkkiz yaşı varmış.|Hello there
sample-21472|vellinqton ayaqlarının yerdən üzüldüyünü hiss edirdi.|Hello there
sample-21473|vuruşmanın sonu yaxınlaşırdı.|Hello there
sample-21474|kirasirlər öz məqsədlərinə çata bilmədilər, mərkəz yarılmamışdı.|Hello there
sample-21475|neyin əlində isə yalnız təpə və yamac qalmışdı.|Hello there
sample-21476|sanki, hər iki tərəf bu məzar torpağına rişə salmışdı.|Hello there
sample-21477|bununla belə, ingilislərin məğlubiyyəti labüd görünürdü:|Hello there
sample-21478|ingilis ordusunun tələfatı böyük idi.|Hello there
sample-21479|sol cinahdan kempt kömək tələb edirdi.|Hello there
sample-21480|vellinqton:|Hello there
sample-21481|―mümkün deyil, deyə cavab verirdi, qoy o özünü öldürtsün!|Hello there
sample-21482|elə eyni zamanda bu qəribə təsadüf hər iki ordunun taqətdən düşdüyünü göstərir, ney də napoleondan piyada tələb edirdi, napoleon isə cavabında:|Hello there
sample-21483|piyadamı?|Hello there
sample-21484|piyadanı mən haradan alım?|Hello there
sample-21485|mən onu yarada bilmərəm ki?|Hello there
sample-21486|hər halda, ingilis ordusu daha artıq taqətdən düşmüşdü.|Hello there
sample-21487|dəmir kirasalı və polad zirehli bu nəhəng eskadronların qızğın hücumları piyadanı əzmişdi.|Hello there
sample-21488|yalnız bayrağı əhatə edən bir dəstə əsgərə görə burada bir polk olduğunu təsəvvür etmək olardı:|Hello there
sample-21489|van-kluze briqadasının qorxubilməz belçikalıları nivel yolu boyu çovdar zəmilərinə sərilmişdilər.|Hello there
sample-21490|komandirlər arasında böyük tələfat vardı.|Hello there
sample-21491|ertəsi gün kəsilmiş ayağını dəfn etməyi tapşırmış olan lord uqsbricin dizi əzilmişdi.|Hello there
sample-21492|bu qanlı müvazinətdə i̇ngiltərənin payına daha acı qismət düşmüşdü.|Hello there
sample-21493|fransız süvarilərinin qılınclarına təsadüf edən hollandiyalılar:|Hello there
sample-21494|―kömək edin!|Hello there
sample-21495|deyə fəryad edirdilər.|Hello there
sample-21496|vəlvələ o qədər böyük idi ki, mexelndə prins kondeyə, gentdə isə xviii lüdovikə qədər gedib çatmışdı.|Hello there
sample-21497|lafetlərindən salınmış bir çox toplar yerə sərilmişdi.|Hello there
sample-21498|bu faktları siborn təsdiq edir.|Hello there
sample-21499|prinql isə, mübaliğəyə yol verərək, hətta belə deyir ki, guya, ingilis-holland ordusunun sayı otuz dörd min nəfərə endirilmişdi.|Hello there
sample-21500|dəmir hersoq sarsılmadı, lakin dodaqlarının rəngi qaçmışdı.|Hello there
sample-21501|vellinqton saat beşdə saatını çıxarmışdı.|Hello there
sample-21502|ətrafındakılar vellinqtonun bu ələmli sözləri söylədiyini eşitmişdilər:|Hello there
sample-21503|―ya blüxer, ya gecə!|Hello there
sample-21504|elə həmin bu dəqiqədə frişmon tərəfindəki uzaq təpələrin üzərində sıra ilə süngülər parladı.|Hello there
sample-21505|bununla da bu nəhəng vuruşmada dönüş başlandı.|Hello there
sample-21506|on bi̇ri̇nci̇ fəsi̇l.|Hello there
sample-21507|napoleonun bələdçisi pis olduğu halda, bülovun bələdçisi yaxşı idi.|Hello there
sample-21508|napoleonun faciəli səhvi hamıya məlumdur:|Hello there
sample-21509|o, qruşini gözlədiyi halda, blüxer, yəni dirilik əvəzinə ölüm gəlmişdi.|Hello there
sample-21510|taleyin bəzən belə sərt dönüşləri olur; insan bütün dünyaya sahib olacağını zənn etdiyi halda, ona müqəddəs yelena adası qismət olur.|Hello there
sample-21511|napoleon vaterloo vuruşmasında qalib gələ bilərdi.|Hello there
sample-21512|söylədiklərimizdən aydın görünür ki, blüxerin gəlməsi vaxtı çatmışdı.|Hello there
sample-21513|ancaq o xeyli gecikmişdi.|Hello there
sample-21514|dion-le-monda düşərgə elədi və şəfəq doğarkən yürüşə başladı.|Hello there
sample-21515|lakin yollar xarab olduğundan, blüxerin diviziyaları palçığa batırdı.|Hello there
sample-21516|topların təkərləri yarıya qədər palçığa girirdi.|Hello there
sample-21517|bundan başqa, ordu dil çayını keçmək üçün dar vavr körpüsünü keçməyə məcbur oldu.|Hello there
sample-21518|körpüyə doğru gedən küçə fransızlar tərəfindən yandırılmışdı.|Hello there
sample-21519|mərmi qutuları və artilleriya arabaları hər iki tərəfdə yanan evlərin arasından keçə bilməyərək, yanğının qurtarmasını gözləməyə məcbur olmuşdular.|Hello there
sample-21520|bülovun avanqardı günortaya kimi hələ şapel-soen-lamberə çatmamışdı.|Hello there
sample-21521|bizim dərk etmək iqtidarında olmadığımız nəhayətsizlik mislində olan bu böyük təsadüflər bunlardan ibarətdir.|Hello there
sample-21522|hələ günorta vaxtı imperator durbindən baxarkən, birinci olaraq üfüqlərdə onun diqqətini cəlb edən bir şey görmüşdü.|Hello there
sample-21523|napoleon:|Hello there
sample-21524|―mən orada, uzaqda bir bulud görürəm, məncə, o, qoşundur demişdi.|Hello there
sample-21525|sonra dalmasiya hersoquna müraciətlə soruşmuşdu:|Hello there
sample-21526|―sult, şapel-senlamber istiqamətində siz nə görürsünüz?|Hello there
sample-21527|marşal durbinini o tərəfə çevirib cavab vermişdi:|Hello there
sample-21528|―dörd ya beş min nəfər görürəm, əlahəzrət.|Hello there
sample-21529|qruşi olacaqdır!|Hello there
sample-21530|bununla belə, görünən bu şey  duman içində olub hərəkət etmirdi.|Hello there
sample-21531|baş qərargahın bütün durbinləri imperatorun gördüyü ―buludu diqqətlə gözdən keçirirdi.|Hello there
sample-21532|bəziləri deyirdi ki:|Hello there
sample-21533|əksəriyyət isə:|Hello there
sample-21534|―ağaclardır deyə qərar verirdi.|Hello there
sample-21535|yalnız bir şeyi yəqin söyləmək olardı ki, bu bulud hərəkət etmirdi.|Hello there
sample-21536|i̇mperator kəşfiyyat üçün bu qara nöqtəyə doğru domonun yüngül süvarilərindən bir divizion göndərdi.|Hello there
sample-21537|bülov, həqiqətən, hərəkət etmirdi.|Hello there
sample-21538|avanqardı çox zəif olduğundan, vuruşmaya girişmək iqtidarında deyildi.|Hello there
sample-21539|―qoy ingilis ordusu bir az nəfəs alsın.|Hello there
sample-21540|on i̇ki̇nci̇ fəsi̇l.|Hello there
sample-21541|qvardiya.|Hello there
sample-21542|qalan hər şey məlumdur:|Hello there
sample-21543|qvardiya amansız bir ölümə doğru gedərkən bağırırdı:|Hello there
sample-21544|―yaşasın imperator!|Hello there
sample-21545|salamlar və alqışlar yağdıran bu qədər təsirli bir can çəkişməsi tarixdə heç bir zaman olmamışdır.|Hello there
sample-21546|bütün günü göy tutqun idi.|Hello there
sample-21547|austerlis döyüşündə isə günəş doğurdu.|Hello there
sample-21548|bu faciənin sonuna yaxın hər bir qvardiya batalyonu bir generalın komandası altında idi.|Hello there
sample-21549|frian, mişel, roge, qarle, male, pore de morvan hamısı burada idi!|Hello there
sample-21550|―qvardiyaçılar, yerinizdən tərpənməyin, düz nişan alın!|Hello there
sample-21551|bağırtılarını eşitdi və arxasında hamının qaçdığını bilə-bilə, yenə də hücumuna davam etdi.|Hello there
sample-21552|qvardiyanın başına getdikcə şiddətlənən mərmi dolusu yağır, o, hər addımda daha çox tələfat verirdi.|Hello there
sample-21553|burada nə qorxaqlar vardı, nə də tərəddüd edənlər.|Hello there
sample-21554|bu polkun hər bir əsgəri də, onun generalı da qəhrəman idi.|Hello there
sample-21555|bir nəfər belə intihardan çəkinmədi.|Hello there
sample-21556|özündən çıxmış ney, ölümü qəbul etmək qərarından doğan bir əzəmətlə, döşünü bu tufanın bütün zərbələrinə verirdi.|Hello there
sample-21557|o, beşinci ata mindi, onu da öldürdülər.|Hello there
sample-21558|―tamaşa edin, görün fransa marşalı döyüş meydanında necə ölür!|Hello there
sample-21559|lakin heyhat!|Hello there
sample-21560|o ölmədi.|Hello there
sample-21561|o, pərişan və qəzəbli idi.|Hello there
sample-21562|drue d’erlona müraciətlə bağırdı:|Hello there
sample-21563|―bəs sən?|Hello there
sample-21564|məgər sən öldürülmək istəmirsənmi?|Hello there
sample-21565|bir ovuc insana qarşı çevrilmiş bu sarsıdıcı top atəşi altında ney bağırırdı:|Hello there
sample-21566|―demək, mənim payıma bir şey düşmədi?|Hello there
sample-21567|ah, mən istərdim ki, bütün bu ingilis mərmiləri mənim qarnıma dəysin!|Hello there
sample-21568|zavallı, sən fransız güllələrindən ölmək üçün sağ qaldın!|Hello there
sample-21569|on üçüncü fəsi̇l.|Hello there
sample-21570|fəlakət.|Hello there
sample-21571|qvardiyanın arxasındakı ordunun geriyə çəkilməsi qorxunc idi.|Hello there
sample-21572|ordu birdən-birə hər tərəfdən huqomon, ge-sent, papelot, plansenua tərəfindən eyni zamanda sarsıldı.|Hello there
sample-21573|―xəyanət!|Hello there
sample-21574|bağırtıları ardınca ―canınızı qurtarın sədaları yüksəldi.|Hello there
sample-21575|qaçıb dağılan ordu əriyən qara bənzər:|Hello there
sample-21576|hər şey çökür, çatlayır, tərpənir, titrəyir, yuvarlanıb toqquşur, tələsir, sürətlə hərəkət edir.|Hello there
sample-21577|bu, təsviredilməz bir dağılmadır.|Hello there
sample-21578|marşal ordunu dayandırmağa çalışır, onu qayıtmağa dəvət edir, təhqir edir, qaçanların yaxasından yapışır, yaxır, yandırır.|Hello there
sample-21579|əsgərlər onun yanından dolanıb keçərkən:|Hello there
sample-21580|―yaşasın marşal ney!|Hello there
sample-21581|deyə bağırırlar.|Hello there
