sample-27261|əgər siz tabutun içindən sağ-salamat çıxacağınıza əminsinizsə, mən də sizi qəbirin içindən çıxarmağıma əminəm.
sample-27262|oradakı məzarçı sərxoş bir adamdır, özü də mənim dostumdur.
sample-27263|ona matyen dayı deyirlər.
sample-27264|köhnə sərxoşdur.
sample-27265|məzarçının ölüləri qəbirin içində, məzarçının özü isə mənim cibimdədir.
sample-27266|mən işlərin necə olacağını bu saat sizə başa salaram.
sample-27267|biz qaranlıq çökməmişdən bir az əvvəl, yəni qəbiristanlıq darvazasının bağlanmasından on beş dəqiqə əvvəl gəlib qəbiristanlığa çatacağıq.
sample-27268|dəfn arabası məzara qədər gedəcək.
sample-27269|mən də onun dalınca gedəcəyəm:
sample-27270|bu mənim vəzifəmdir.
sample-27271|araba dayanacaq, məzarçılar tabutunuzu kəndirlə bağlayıb qəbirin içinə sallayacaqlar.
sample-27272|yenə təkrar edirəm, o mənim dostumdur.
sample-27273|i̇kisindən biri olacaq:
sample-27274|o ya kefli olacaq, ya da kefli olmayacaq.
sample-27275|əgər kefli olmasa, mən ona deyəcəyəm ki:
sample-27276|―dəymiş heyva hələ bağlanmamışdır, gedək hərəmiz bir stəkan şərab vuraq!
sample-27277|mən matyen dayını aparıb qonaq edəcəyəm.
sample-27278|matyen dayını içirmək isə çox da çətin bir şey deyil, o, ümumiyyətlə hər zaman dəmli olur.
sample-27279|sonra onu masanın altında uzandıraram, qəbiristanlıq kağızını götürüb, tək qayıdaram geriyə.
sample-27280|əgər kefli olarsa, mən yenə deyəcəyəm ki:
sample-27281|―get işində ol, mən sənin əvəzində hər şeyi edərəm.
sample-27282|matyen dayı gedər, mən də sizi qəbirin içindən çıxardaram.
sample-27283|jan valjan əlini foşlevana uzatdı, qoca təsirli bir kəndli səmimiyyəti ilə onun əlini tutdu.
sample-27284|şərtləşdik, foşlevan baba, hər şey düzələcək!
sample-27285|foşlevan öz-özünə:
sample-27286|sakit keçsəydi nə yaxşı olardı!
sample-27287|dedi.
sample-27288|allah eləməsin, başımıza bir bəla gəlsin!
sample-27289|beşi̇nci̇ fəsi̇l.
sample-27290|sərxoş olmaq hələ ölməz olmaq demək deyil.
sample-27291|cənazə arabasında üzərində əlləri yanlarından sallanmış iri bir ölü bədəninə bənzəyən böyük qara xaç şəkli olan ağ bir örtük ilə örtülmüş bir tabut vardı.
sample-27292|onun dalınca gedən rəsmi matəm karetasında cübbəli bir keşiş və qırmızı papaqlı balaca bir kilsə müğənnisi görünürdü.
sample-27293|qara haşiyəli boz paltar geyinmiş tabutçular cənazə arabasının sol və sağ tərəfində yeriyirdilər.
sample-27294|arabanın dalınca fəhlə paltarında axsaq bir qoca gedirdi.
sample-27295|onlar vojirar qəbiristanlığına doğru getməkdə idilər.
sample-27296|qocanın cibindən bir çəkic dəstəsi, bir iskənə və kəlbətin ucu görünürdü.
sample-27297|vojirar qəbiristanlığı paris qəbiristanlıqları arasında bir istisna təşkil edirdi.
sample-27298|onun özünəməxsus qaydaları, öz darvazası, öz bala qapısı vardı ki, bu məhəllədə yaşayan qocalar, köhnə adları mühafizə edərək, bunlara atlı darvazası və piyada darvazası deyirdilər.
sample-27299|kiçik pikpüs monastırında yaşayan bernarçı-benediktçi rahibələr, söylədiyimiz kimi öz ölülərini  qəbiristanlığın xüsusi bir guşəsində, həm də axşamüstü dəfn etmək üçün icazə almışdılar.
sample-27300|bu yer hələ keçmiş zamanlarda monastırın ixtiyarında imiş.
sample-27301|bu surətlə, yayda axşamlar, qışda isə gecələr orada işləməyə məcbur olan məzarçılar xüsusi bir qaydaya tabe olurdular.
sample-27302|o zamanlar paris qəbiristanlıqlarının darvazaları gün batanda bağlanardı, həm də bu əmr şəhər idarəsi tərəfindən verildiyi üçün vojirar qəbiristanlığına da aid sayılırdı.
sample-27303|atlı darvazası ilə piyada darvazasının şəbəkələri hər iki tərəfdən memar perronenin tikmiş olduğu və qəbiristanlıq qapıçısının evi olan bir köşklə yanaşı idi.
sample-27304|günəş əlillər günbəzinin dal tərəfinə çökdüyü zaman, bu şəbəkələr də dərhal amansız bir surətdə öz rəzələri üzərinə çevrilərək bağlanardı.
sample-27305|bu zaman məzarçılardan biri içəridə qalmış olsaydı, qəbiristanlıqdan çıxmaq üçün onun yeganə bir çarəsi vardı:
sample-27306|o, dəfn mərasimləri bürosunun verdiyi icazə vərəqəsini təqdim etməli idi.
sample-27307|qapıçının yaşadığı evin pəncərə qanadında poçt qutusuna bənzər bir şey qayrılmışdı.
sample-27308|məzarçının icazə vərəqəsi olmasaydı o, öz adını söylər, bəzən artıq yatmaqda olan qapıçı da yatağından durub məzarçının kim olduğunu öyrənər və tanıdığı surətdə darvazanı açarla açardı:
sample-27309|lakin belə hallarda məzarçı on beş frank cərimə verdikdən sonra çıxıb gedə bilərdi.
sample-27310|min səkkiz yüz otuzunc ildən bir az sonra vojirar qəbiristanlığını bağladılar.
sample-27311|onun yerində mon-parnas qəbiristanlığı əmələ gəldi.
sample-27312|vojirar qəbiristanlığı ilə bərabər, yaxınlıqda olan ―dəymiş heyva lövhəli məşhur meyxana da irsən mon-parnasa keçdi.
sample-27313|bu meyxananın bir tərəfi qonaqların masalarına, o biri tərəfi isə məzarlara baxırdı.
sample-27314|lövhəsində iki söz yazılmışdı:
sample-27315|―dəymiş heyva.
sample-27316|vojirar qəbiristanlığı demək olar ki, məhv olurdu.
sample-27317|artıq ondan istifadə etmirdilər.
sample-27318|qəbiristanlığı kif basır, çiçəklər onu tərk edirdi.
sample-27319|burjualar vojirar qəbiristanlığında dəfn olunmağa meyil göstərmirdilər, burada dəfn olunmaq yoxsulluq əlaməti idi.
sample-27320|amma per-laşez qəbiristanlığına gəlincə, bu tamamilə başqa bir şey idi.
sample-27321|per-laşez qəbiristanlığında dəfn olunmaq qırmızı ağacdan çarpayıda yatmaq kimi bir şey idi bu, incə zövqün əlaməti sayılırdı.
sample-27322|köhnə fransız bağları kimi qurulmuş olan vojirar qəbiristanlığı hasar arasına alınmış və hörmət hissi oyadan bir küçəyə bənzəyirdi.
sample-27323|axşamlar bu qəbiristanlıq faciəli bir təsir bağışlayırdı.
sample-27324|onun cizgilərində bir ələm, bir hüzn hiss olunurdu.
sample-27325|ağ mahudlu və qara xaçlı tabut qoyulmuş cənazə arabası vojirar qəbiristanlığına doğru gedən xiyabanda göründüyü zaman günəş hələ batmamışdı.
sample-27326|cənazə arabasının dalınca gedən axsaq qoca, əlbəttə, foşlevan idi.
sample-27327|bu da vəzifə ifasına bənzəyən günahlardan biridir.
sample-27328|rahibələr bunu etdikləri zaman qətiyyən pərişan olmamış, yalnız öz vicdanlarına tabe olmuşdular.
sample-27329|monastır aləmində hökumət deyilən şeyin hərəkətləri başqalarının hüququna qarışmaq kimi qiymətləndirilirdi, belə bir müdaxilə isə hər zaman rədd edilməlidir.
sample-27330|monastır nizamnaməsi hər şeydən yüksəkdir, qanun məsələsinə gəlincə baxarıq, görək nə olar.
sample-27331|ey insanlar, siz ürəyiniz istədiyi qədər qanunlar icad edə bilərsiniz, lakin bu qanunları özünüz üçün saxlayın!
sample-27332|padşahlara verilən son barat allaha verilən baratdan qalmış qırıntılardan başqa bir şey deyildir.
sample-27333|ülvi hakimiyyət qarşısında yer hökmdarı bir heçdir.
sample-27334|bir-birinə bağlı olan hər iki qəsdi müvəffəqiyyətlə düzəlmişdi.
sample-27335|bu qəsdin biri rahibələrə, o biri isə cənab madlenə aid idi, biri monastırın xeyrinə, o biri isə monastırın zərərinə idi.
sample-27336|jan valjanın sakitliyi başqalarına da sirayət edən sarsılmaz sakitlik idi.
sample-27337|foşlevan artıq müvəffəq olacağına şübhə etmirdi.
sample-27338|bundan sonra qalan iş əhəmiyyətsiz bir şey idi.
sample-27339|foşlevan son iki il ərzində dəfələrlə bu məzarçını, bu gülər üzlü, dolu bədənli dostu matyen dayını qonaq eləmişdi.
sample-27340|o, bu  matyen dayını istədiyi kimi barmağında oynadardı, istədiyini edərdi.
sample-27341|i̇stədiyi şeyi onun beyninə salardı.
sample-27342|odur ki, matyen dayı onun hər bir sözünə ―bəli, bəli deyərdi.
sample-27343|foşlevan tam mənada müvəffəqiyyət qazanacağına inanırdı.
sample-27344|dəfn mərasimi qəbiristanlığın xiyabanına çatdığı zaman, xoşbəxt foşlevan məmnuniyyətlə tabuta baxdı və əllərini ovuşduraraq:
sample-27345|amma nə gülməli oyundur!
sample-27346|birdən cənazə arabası dayandı, darvazaya çatmışdılar.
sample-27347|dəfn üçün icazə kağızını təqdim etmək lazım gəlirdi.
sample-27348|dəfn bürosunun xidmətçisi qəbiristanlıq qapıçısı ilə söhbətə girişdi.
sample-27349|adətən iki-üç dəqiqədən artıq sürməyən bu söhbət əsnasında, tanımadığı bir adam foşlevana yanaşaraq, cənazə arabasının arxasında dayandı.
sample-27350|bu adam fəhləyə bənzəyirdi, əynində geniş cibli bir köynək, qoltuğunda isə bir bel vardı.
sample-27351|foşlevan bu yad adama baxdı.
sample-27352|siz kimsiniz?
sample-27353|deyə soruşdu.
sample-27354|yad adam cavab verdi:
sample-27355|məzarçıyam.
sample-27356|bir adam sinəsinə top gülləsi dəyəndən sonra sağ qalarsa onun da sifətinin ifadəsi bu anda foşlevanın sifətində olan ifadəyə bənzərdi.
sample-27357|məzarçımı?
sample-27358|dedi.
sample-27359|bəli.
sample-27360|sizmi?
sample-27361|bəli, mən.
sample-27362|burada məzarçı matyen dayıdır.
sample-27363|bir vaxt o idi.
sample-27364|necə yəni bir vaxt o idi?
sample-27365|foşlevan hər şey gözləyə bilərdi, lakin məzarçının ölə biləcəyi heç bir zaman onun ağlına gələ bilməzdi.
sample-27366|halbuki bu, həqiqət idi; məzarçılar da nəhayət, ölürlər.
sample-27367|başqalarına qəbir qazanlar, özlərinə də qəbir qazırlar.
sample-27368|foşlevan mat qaldı.
sample-27369|kəkələyə-kəkələyə ancaq bunu deyə bildi:
sample-27370|bu mümkün ola bilməz!
sample-27371|belədir ki, var.
sample-27372|foşlevan zəif bir səslə:
sample-27373|axı məzarçı matyen dayı olmalıdır, dedi.
sample-27374|napoleondan sonra taxta on səkkizinci lüdovik əyləşdi.
sample-27375|matyendən sonra da qribye məzarçı oldu.
sample-27376|mənim adım qribyedir, yekəbaş!
sample-27377|foşlevan sapsarı saralaraq, bu qribyenin üzünə baxırdı.
sample-27378|bu, uca boylu, arıq, rəngi torpaq kimi sarı, çox qaşqabaqlı bir adam idi.
sample-27379|müvəffəqiyyət qazanmadıqdan sonra öz peşəsini məzarçı peşəsinə dəyişən bir həkimə bənzəyirdi.
sample-27380|foşlevan qəh-qəh çəkərək, gülməyə başladı.
sample-27381|ah, dünyada nə qədər gülməli şeylər olarmış?
sample-27382|matyen dayı öldü!
sample-27383|gülərüzlü matyen dayı öldü isə, yaşasın gülərüzlü lenuar dayı!
sample-27384|siz lenuar dayını tanıyırsınızmı?
sample-27385|lenuar dayı altı suluq, ağzı möhürlü qırmızı bir şərab şüşəsidir!
sample-27386|bir şüşə suren şərabı!
sample-27387|buna nə söz ola bilər.
sample-27388|əsl paris sureni.
sample-27389|ah, qoca matyen ölmüşdür.
sample-27390|bəli, heyif olsun!
sample-27391|o, bu dünyada yaşamağın qaydasını bilirdi.
sample-27392|bəs siz necə?
sample-27393|siz də, hər halda, yaşamağın qaydasını bilirsiniz!
sample-27394|elə deyilmi, dostum?
sample-27395|bu saat gedib hərəmiz bir stəkan şərab vurarıq.
sample-27396|məzarçı:
sample-27397|mən təhsil almış adamam, deyə cavab verdi.
sample-27398|dörd sinif qurtarmışam.
sample-27399|ömrümdə şərab içmərəm.
sample-27400|cənazə arabası yenə yola düşərək, qəbiristanlığın baş xiyabanı ilə getməyə başladı.
sample-27401|foşlevan yavaşca yeriyirdi, həyəcanlandığından daha da bərk axsayırdı.
sample-27402|məzarçı bir az irəlidə gedirdi.
sample-27403|foşlevan yenə bu göydən düşən qribyeni nəzərdən keçirməyə başladı.
sample-27404|təzə məzarçı cavan ikən qoca görünən və arıq olmağına baxmayaraq, olduqca qüvvətli adam idi.
sample-27405|foşlevan:
sample-27406|dostum!
sample-27407|deyə məzarçını çağırdı.
sample-27408|məzarçı başını çevirdi.
sample-27409|mən də monastır məzarçısıyam.
sample-27410|qribye:
sample-27411|demək, yoldaşıq, dedi.
sample-27412|foşlevan, az savadlı olsa da hər şeyi tez başa düşən bir adam idi.
sample-27413|o, təhlükəli bir insan cinsinə, yəni boşboğaz bir adama rast gəldiyini anladı.
sample-27414|deyinərək:
sample-27415|demək, matyen dayı öldü.
sample-27416|məzarçı cavab verdi:
sample-27417|odur ki, matyen dayı da öldü.
sample-27418|foşlevan mexaniki olaraq təkrar etdi:
sample-27419|allah-taala.
sample-27420|məzarçı mənalı bir tövrlə:
sample-27421|bəli, allah-taala, dedi, filosoflar ona əbədi xaliq deyirlər, yakobinçilər üçün isə o, vücudimütləqdir.
sample-27422|foşlevan:
sample-27423|bəs biz daha yaxından tanış olmayaqmı?
sample-27424|deyə mızıldandı.
sample-27425|artıq tanış olduq.
sample-27426|siz kəndli-kütlüsünüz, mən isə parisliyəm.
sample-27427|bir yerdə şərab içməsək, yaxşı tanış ola bilmərik.
sample-27428|adam şərab şüşəsini açanda, ürəyini də açır.
sample-27429|gedək içək.
sample-27430|adət belədir.
sample-27431|bundan boyun qaçırmazlar.
sample-27432|yox, olmaz.
sample-27433|i̇ş hər şeydən vacibdir.
sample-27434|foşlevan öz-özünə düşünərək:
sample-27435|məhv oldum!
sample-27436|rahibələrin, adətən dəfn edildiyi yerə doğru gedən balaca xiyabana ancaq bir neçə dəqiqəlik yol qalmışdı.
sample-27437|məzarçı yenə sözə başladı:
sample-27438|sonra dərin bir fikir söyləyən mütəfəkkirlər kimi məmnun bir halda gülümsəyərək:
sample-27439|onların aclığı mənim susuzluğumun düşmənidir, deyə sözlərini tamamladı.
sample-27440|cənazə arabası sərv ağaclarının yanından keçdi, baş xiyabandan çıxıb, yan xiyabana girdi, sonra ot basmış bir yerdən keçərək, qalın ağaclığa girdi.
sample-27441|bu, dəfn yerinin lap yaxınlığında olduğunu göstərirdi.
sample-27442|foşlevan yavaş-yavaş yeriməyə çalışırdısa da, cənazə arabasının hərəkətini yavaşıtmaq iqtidarında deyildi.
sample-27443|xoşbəxtlikdən, bir az əvvəl yağmış qış yağışı torpağı islatmışdı, palçıq təkərlərə yapışır, arabanın surətini azaldırdı.
sample-27444|foşlevan yenə məzarçıya yanaşdı.
sample-27445|yavaş bir səslə:
sample-27446|orada əla arjanteyl şərabı var, dedi.
sample-27447|məzarçı yenə sözə başladı.
sample-27448|ay kəndçi, mən məzarçı olacaq adam deyiləm.
sample-27449|mənim atam pritanedə qapıçı vəzifəsində işləyirdi.
sample-27450|o, mənim bir ədib olacağıma inanırdı.
sample-27451|lakin onu cürbəcür bədbəxtlik basdı.
sample-27452|atam birjada hər şeyini uduzdu.
sample-27453|mən də ədəbiyyatdan əl çəkməyə məcbur oldum.
sample-27454|bununla belə mən indi də camaat üçün ərizə-zad yazıram.
sample-27455|foşlevan saman çöpündən yapışan bir adam kimi, bu sözdən yapışaraq:
sample-27456|demək, siz məzarçı deyilsiniz?
sample-27457|deyə soruşdu.
sample-27458|bu iki sənət bir-birinə mane olmur.
sample-27459|hər ikisində də işləmək olar.
sample-27460|foşlevan bu sözü başa düşmədi.
sample-27461|gedək içək, dedi.
sample-27462|burada bir izahat vermək lazım gəlir.
sample-27463|foşlevan böyük bir təşviş içində olmasına baxmayaraq, içməyi təklif edərkən, mühüm bir maddənin üstündən sükutla keçirdi, bəs şərabın pulunu kim  verəcək?
sample-27464|foşlevan, adətən, içməyi təklif edər, pulunu isə matyen dayı verərdi.
sample-27465|bu dəfəki içmək təklifi təbii olaraq yeni məzarçının meydana çıxması ilə yaranan yeni vəziyyətdən doğurdu.
sample-27466|belə bir təklif əlbəttə, edilməli idi, lakin qoca bağban rablenin on beş dəqiqəsi kimi, pul məsələsini qəsdən üstüörtülü qoymuşdu.
sample-27467|foşlevanın özünə gəlincə, həyəcan keçirməyinə baxmayaraq, əlini cibinə uzatmaq fikrində belə deyildi.
sample-27468|məzarçı təkəbbürlə gülümsəyərək:
sample-27469|hər halda, yemək lazımdır!
sample-27470|dedi.
sample-27471|mən matyen dayının yerinə işə girdim.
sample-27472|adam az qala mükəmməl bir təhsil alandan sonra, istər-istəməz filosof olur.
sample-27473|mən qələm işinə bel işini də əlavə etdim.
sample-27474|mənim dəftərxanam sevr küçəsində olan bazardadır.
sample-27475|o bazarı görmüşsünüzmü?
sample-27476|çətir bazarında.
sample-27477|qırmızı xaç xəstəxanalarının bütün aşpaz qadınları mənə müraciət edir.
sample-27478|mən onlar üçün sevdikləri əsgərlərə aşiqanə məktublar yazıram.
sample-27479|səhərlər sevgi məktubları yazıram, axşamlar isə qəbir qazıram.
sample-27480|yaşamaq çətindir, kəndçi!
sample-27481|cənazə arabası getdikcə irəliləyirdi.
sample-27482|qorxu və həyəcanı son nöqtəyə çatmış olan foşlevan, oyanbuyana boylanırdı.
sample-27483|alnından iri tər damcıları axırdı.
sample-27484|məzarçı yenə sözünə davam edərək:
sample-27485|ya qələmdən əl çəkməliyəm, ya da beldən.
sample-27486|bel mənim xəttimi korlayır.
sample-27487|araba dayandı.
sample-27488|dəfn arabasından balaca bir müğənni, onun da dalınca keşiş endi.
sample-27489|cənazə arabasının qabaq təkərlərindən biri torpaq yığını üstünə çıxmışdı.
sample-27490|bu yığının o tərəfində açıq bir qəbir görünürdü.
sample-27491|foşlevan başını tamamilə itirmiş bir halda:
sample-27492|aman nə gülməli oyundur!
sample-27493|altinci fəsi̇l.
sample-27494|dörd taxta arasında.
sample-27495|tabutun içindəki kim idi?
sample-27496|biz bunun jan valjan olduğunu bilirik.
sample-27497|jan valjan tabutun içində elə uzanmışdı ki, boğulmasın, çətinliklə olsa da, nəfəs ala bilsin.
sample-27498|çox qəribə şeydir:
sample-27499|insanın vicdanı sakit olduğu zaman, özü də ümumiyyətlə, sakit olarmış.
sample-27500|jan valjanın düşünmüş olduğu bu kələk müvəffəqiyyətlə düzəlirdi, həm də dünəndən bəri işlər lap gözəl gedirdi.
sample-27501|o da foşlevan kimi, matyen dayıya bel bağlamışdı, jan valjan nəticənin gözəl olacağına heç şübhə etmirdi.
sample-27502|bu qədər böhranlı bir vəziyyət ağla gəlmədiyi kimi, bu qədər dərin sakitlik də təsəvvür edilə bilməz.
sample-27503|tabutun dörd taxtası arasında sakitləşdirici bir şey vardı.
sample-27504|sanki, jan valjanın sakitliyinə ölülərin sakitliyi qarışmış idi.
sample-27505|o, bu tabutun içindən ətrafda olan hadisələri izləyir, ölümlə apardığı bu qorxulu oyunun bütün mərhələlərini seyr edirdi.
sample-27506|tabutun hərəkətinin azalmasından arabanın daş yoldan çıxaraq, torpaq yola keçdiyini, yəni küçələri keçib bulvarlara çatdığını hiss etdi.
sample-27507|təkərlərin boğuq səsindən austerlis körpüsünə çatdıqlarını başa düşdü.
sample-27508|araba birinci dəfə dayandıqda, qəbiristanlığa çatdıqlarını anladı.
sample-27509|i̇kinci dəfə dayandıqda:
sample-27510|―qəbirə çatdıq dedi.
sample-27511|birdən tabutun götürülüb qaldırıldığını hiss etdi, sonra bir şeyin bərk-bərk tabuta sürtüldüyünü eşitdi, tabutu qəbirin içinə sallamaq üçün ətrafına bir kəndir doladıqlarını anladı.
sample-27512|sonra başı gicəllənən kimi oldu.
sample-27513|yəqin ki, tabutçu ilə məzarçı tabutu qaldırdıqları zaman silkələnmiş və onu qəbirə başıaşağı endirmişdilər.
sample-27514|jan valjan yenə düz və hərəkətsiz vəziyyətə gəldiyini duyunca, artıq tamamilə özünə gəldi.
sample-27515|tabutu qəbirin dibinə qoymuşdular.
sample-27516|bədənində xüsusi bir soyuqluq hiss etdi.
sample-27517|başı üzərində insan qanını buz kimi donduran təntənəli bir səs eşidildi.
sample-27518|mənasını anlamadığı, lakin son dərəcə aramla söylənildiyindən hər bir sözü ayrıca tuta bildiyi latınca sözlər eşitdi:
sample-27519|bir uşaq səsi cavab verdi:
sample-27520|sərt səs yenə davam etdi:
sample-27521|uşaq səsi isə cavab verdi:
sample-27522|o, tabutun qapağı üzərində yağış yağırmış kimi yumşaq bir şey səpələndiyini hiss etdi.
sample-27523|yəqin, keşiş tabutun üzərinə müqəddəs su səpələyirdi.
sample-27524|jan valjan öz-özünə düşündü:
sample-27525|bu çox uzun sürməz!
sample-27526|bu saat keşiş çıxıb gedəcək.
sample-27527|foşlevan matyeni içməyə aparacaq.
sample-27528|mən tək qalacağam.
sample-27529|bunların hamısı üçün bir saat tamamilə kifayətdir.
sample-27530|sərt bir səs yenə dedi:
sample-27531|uşaq səsi isə:
sample-27532|jan valjan diqqətlə qulaq asaraq uzaqlaşmaqda olan ayaq səslərinə bənzər bir şey duydu.
sample-27533|artıq çıxıb gedirlər, deyə düşündü, mən təkəm.
sample-27534|birdən başı üstündə, sanki, göy gurladığını eşitdi.
sample-27535|bu, tabutun üzərinə atılmış bir bel torpaq səsi idi.
sample-27536|sonra bir bel daha tökdülər.
sample-27537|nəfəs aldığı deşiklərin birisini torpaq örtdü.
sample-27538|üçüncü dəfə torpaq tökdülər.
sample-27539|yer üzündə ən qüvvətli insanın da qüvvəsindən xaric şeylər var.
sample-27540|jan valjan özündən getdi.
sample-27541|yeddi̇nci̇ fəsi̇l.
sample-27542|bu fəsildə ―harada tapdım, harada itdi məsəlinin necə əmələ gəldiyindən bəhs olunur.
sample-27543|jan valjanın yatdığı tabutun üstündə bu işlər baş vermişdi.
sample-27544|cənazə arabası uzaqlaşdıqdan və keşişlə balaca müğənni matəm karetasına minərək getdikdən sonra, məzarçını gözündən itirməyən foşlevan, onun əyilib torpağa sancılmış beli götürdüyünü gördü.
sample-27545|o zaman foşlevan qəti bir qərar qəbul etdi.
sample-27546|məzarçı ilə qəbir arasında dayanaraq, qollarını sinəsində çarpazladı və:
sample-27547|pulunu mən verirəm!
sample-27548|dedi.
sample-27549|məzarçı təəccüblə onun üzünə baxdı.
sample-27550|–pulunu mən verirəm!
sample-27551|nəyin pulunu?
sample-27552|şərabın.
sample-27553|hansı şərabın?
sample-27554|arjanteyl şərabının.
sample-27555|arjanteyl şərabı haradadır ki?
sample-27556|―dəymiş heyva meyxanasında.
sample-27557|məzarçı acıqlanaraq:
sample-27558|rədd ol cəhənnəmə!
sample-27559|dedi.
sample-27560|məzarçı bu sözlə qəbirin içinə bir bel torpaq atdı.
sample-27561|tabutun qapağından boğuq bir gurultu çıxdı.
sample-27562|foşlevan ayaqlarının yerdən üzüldüyünü hiss edərək dizləri titrədi, az qaldı özü də qəbirin içinə yıxılsın.
sample-27563|həyəcanından boğularaq, xırıldayan bir səslə bağırdı:
sample-27564|dostum, tez ol, yoxsa ―dəymiş heyva bağlana bilər.
sample-27565|məzarçı yenə belini torpaqla doldurdu.
sample-27566|foşlevan:
sample-27567|pulunu mən verirəm, dedi və məzarçının qolundan tutdu.
sample-27568|dostum, mənə bax.
sample-27569|mən monastır məzarçısıyam, mən sənə kömək etməyə gəlmişəm.
sample-27570|qəbiri gecə də doldura bilərik.
sample-27571|i̇ndi isə gedək hərəmiz bir stəkan vuraq.
sample-27572|foşlevan bu sözləri deyərək israr edir, tələb edir, yalvarırdı və eyni zamanda öz-özünə fikirləşirdi:
sample-27573|―bəlkə, birdən içdi, amma sərxoş olmadı, bəs onda nə olacaq?
sample-27574|məzarçı:
sample-27575|ay kəndçi, indi ki, siz belə içmək istəyirsiniz, mən razıyam.
sample-27576|i̇çərik, dedi.
sample-27577|ancaq işimizi qurtarandan sonra.
sample-27578|ondan qabaq heç cür mümkün deyil.
sample-27579|bunu deyərək yenə beli qaldırdı.
sample-27580|foşlevan qolundan tutdu.
sample-27581|arjanteyl şərabıdır.
sample-27582|arjanteyl.
sample-27583|qiyməti altı su!
sample-27584|məzarçı:
sample-27585|amma yaman zurnaçısınız ha!
sample-27586|dedi.
sample-27587|zır-zır, zır-zır.
sample-27588|bundan başqa bir şey bilmirsiniz.
sample-27589|bu sözlərlə məzarçı tabutun üstünə yenə torpaq atdı.
sample-27590|foşlevan artıq elə bir dərəcəyə gəlmişdi ki, nə danışdığını belə bilmirdi:
sample-27591|gedək deyirəm sənə, gedək içək, deyə bağırırdı, qorxma, pulunu mən verəcəyəm!
sample-27592|və üçüncü dəfə tabutun üstünə torpaq atdı.
sample-27593|sonra isə, beli torpağa sancaraq bu sözləri əlavə etdi:
sample-27594|bilirsinizmi, bu gecə hava soyuq olacaq, üstünü yorğansız qoysaq, ölü bizi çağıra bilər.
sample-27595|məzarçı bu anda beli torpaqla doldurmaq üçün yenə əyildikdə, pencəyinin cibi açıldı.
sample-27596|foşlevanın çaşqın nəzərləri təsadüfən bu cibə düşdü və ona sancılıb qaldı.
sample-27597|günəş hələ batmamışdı; cibin içində nə isə bir şey ağardığını görmək olurdu.
sample-27598|foşlevanın gözlərində birdən ümid işığı parladı, bu gözlər pikardiyalı bir kəndli gözlərinin açıla biləcəyi dərəcədə açıldı.
sample-27599|başı belə qarışmış olan məzarçı bir şey görməsin deyə, böyük bir ehtiyatla, əlini dal tərəfdən onun cibinə uzadıb cibindəki ağ şeyi ehmalca çıxartdı.
sample-27600|məzarçı qəbirin içinə bir bel də torpaq atdı.
sample-27601|beşinci dəfə beli doldurmaq üçün əyildikdə, foşlevan sakit və dərin bir nəzərlə ona baxaraq soruşdu:
sample-27602|məzarçı dayandı.
sample-27603|hansı icazə vərəqəsi?
sample-27604|günəşin batdığını görmürsünüzmü?
sample-27605|nə olar ki, qoy gecə yorğanını başına çəkib yatsın.
sample-27606|bu saat qəbiristanlıq darvazasını bağlayacaqlar.
sample-27607|nə olsun ki?
sample-27608|məzarçı, nəhayət, anlayaraq:
sample-27609|hə!
sample-27610|i̇cazə vərəqəsi!
sample-27611|dedi.
sample-27612|əvvəlcə əlini bir cibinə soxdu, sonra o biri cibini eşələdi, sonra jilet ciblərini yoxladı, bir cibini eşələdi, o birisini tərsinə çevirdi.
sample-27613|yoxdur, icazə vərəqəsi yanımda yoxdur, dedi.
sample-27614|yəqin, yadımdan çıxıb, evdə qalıb.
sample-27615|foşlevan:
sample-27616|on beş frank cəriməsi var, dedi.
sample-27617|məzarçının üzü yamyaşıl oldu.
sample-27618|məzarçı:
sample-27619|ya həzrəti i̇sa, mərdiməzarın boynu sınsın!
sample-27620|deyə bağırdı.
sample-27621|on beş frank cərimə!
sample-27622|foşlevan:
sample-27623|bəli, düz üç dənə beş franklıq, dedi.
sample-27624|məzarçı beli yerə atdı.
sample-27625|i̇ndi də növbə foşlevana çatmışdı.
sample-27626|foşlevan:
sample-27627|eybi yoxdur, dostum, dedi, qəm yemə.
sample-27628|böyründə hazır qəbir olsa belə, adam özünü belə şeylər üçün öldürməz.
sample-27629|on beş frank nə böyük puldur ki!
sample-27630|vur-tut on beş frankdır, bir də istəsəniz onları verməyə də bilərsiniz.
sample-27631|mən dünyagörmüş adamam, siz isə südəmər uşaqsınız.
sample-27632|mən sizə yaxşı bir dost məsləhəti verərəm.
sample-27633|aydın məsələdir:
sample-27634|günəş batır, o artıq əlillər günbəzinə çatmışdır, beş dəqiqə sonra qəbiristanlığı bağlayacaqlar.
sample-27635|məzarçı:
sample-27636|doğru deyirsiniz, deyə cavab verdi.
sample-27637|siz beş dəqiqədə bu qəbiri doldura bilməzsiniz.
sample-27638|çox dərindir, lap cəhənnəm kimidir.
sample-27639|darvaza bağlandıqda buradan çıxa bilməyəcəksiniz.
sample-27640|doğru deyirsiniz.
sample-27641|odur ki, on beş frank cərimə verməlisiniz.
sample-27642|on beş frank!
sample-27643|lakin hələ vaxt var.
sample-27644|harada yaşayırsınız?
sample-27645|şəhər qapılarının iki addımlığında.
